Season,M/W,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,1,48,Milantony ,-,O,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,1,96,Garcia ,-,S,2,1,1,0,-,50,1,0,0,1,100,1,0,0,1,100,0,0,2,2,0,0,0,0,0,-,3,0,3,100,3,0,18,21,14.29
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,2,Hernandez ,-,OH,1,1,0,0,-,-25,1,1,0,2,0,0,0,1,1,0,0,1,0,1,-100,1,0,2,3,33.33,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,3,Bravo ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,6,8,25,3,1,4,50,0,0,4,4,0
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,5,Parra ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,8,Mendoza ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,9,Rodriguez ,-,MB,1,1,0,0,-,25,1,0,0,1,100,0,0,1,1,0,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,10,Sanay ,-,OH,2,2,0,0,-,33.33,2,0,0,2,100,0,0,0,0,-,0,1,0,1,-100,0,0,4,4,0,0,1,1,-100,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,11,Lopez B. ,-,O,0,0,0,0,-,0,0,0,4,4,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,12,Fuentes ,C,OH,2,2,0,0,-,-6.67,2,2,6,10,0,0,0,1,1,0,0,1,3,4,-25,0,2,6,8,-25,3,1,5,40,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,13,Garcia ,-,MB,0,0,0,0,-,-40,0,1,2,3,-33.33,0,2,2,4,-50,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,22,Dominguez ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,23,Sanchez ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,33,Maldonado ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,48,Milantony ,-,O,6,5,0,1,-,40,5,0,2,7,71.43,0,0,0,0,-,1,2,0,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,2,96,Garcia ,-,S,1,0,0,1,-,25,0,0,1,1,0,0,0,0,0,-,1,0,2,3,33.33,0,0,0,0,-,0,1,1,-100,4,1,20,25,12
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,2,Hernandez ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,3,Bravo ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,2,5,7,-28.57,1,1,2,0,0,0,2,2,0
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,5,Parra ,-,MB,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,8,Mendoza ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,9,Rodriguez ,-,MB,3,3,0,0,-,28.57,3,0,0,3,100,0,1,1,2,-50,0,0,2,2,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,10,Sanay ,-,OH,2,2,0,0,-,0,2,0,1,3,66.67,0,1,0,1,-100,0,1,1,2,-50,1,2,4,7,-14.29,3,2,5,20,0,0,2,2,0
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,11,Lopez B. ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,12,Fuentes ,C,OH,4,4,0,0,-,23.08,4,0,3,7,57.14,0,0,0,0,-,0,1,5,6,-16.67,0,0,7,7,0,3,1,5,40,0,0,3,3,0
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,13,Garcia ,-,MB,1,0,1,0,-,-12.5,0,0,0,0,-,1,1,3,5,0,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,22,Dominguez ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,23,Sanchez ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,0,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,33,Maldonado ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,48,Milantony ,-,O,5,3,1,1,-,0,3,5,5,13,-15.38,1,0,0,1,100,1,0,6,7,14.29,0,0,0,0,-,2,0,2,100,0,0,0,0,-
2024,Men,1,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Mexico,China,0,3,23,17,23,-,-,25,25,25,-,-,3,96,Garcia ,-,S,0,0,0,0,-,-16.67,0,0,2,2,0,0,0,1,1,0,0,1,2,3,-33.33,0,0,0,0,-,1,1,2,0,1,0,21,22,4.55
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,1,Cox ,C,O,5,4,1,0,-,30,4,2,1,7,28.57,1,0,0,1,100,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,2,Reggers ,-,O,18,15,1,2,-,3.33,15,7,14,36,22.22,1,3,5,9,-22.22,2,6,7,15,-26.67,0,1,2,3,-33.33,4,2,6,33.33,0,0,6,6,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,6,Plaskie ,-,OH,1,1,0,0,-,14.29,1,0,4,5,20,0,0,1,1,0,0,0,1,1,0,1,0,3,4,25,0,1,1,-100,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,8,Fransen ,-,OH,4,2,2,0,-,3.57,2,1,1,4,25,2,2,5,9,0,0,0,15,15,0,0,0,1,1,0,1,2,5,-20,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,9,D'heer ,-,MB,4,4,0,0,-,-22.58,4,3,2,9,11.11,0,6,4,10,-60,0,2,10,12,-16.67,1,0,1,2,50,1,1,2,0,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,11,V. Hoyweghen ,-,S,1,0,0,1,-,4.55,0,0,1,1,0,0,0,2,2,0,1,0,18,19,5.26,0,0,0,0,-,4,6,11,-18.18,16,1,73,90,16.67
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,12,Rotty ,-,OH,24,22,2,0,-,23.73,22,4,13,39,46.15,2,2,0,4,0,0,4,12,16,-25,8,0,28,36,22.22,4,1,5,60,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,13,Verwimp K. ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,1,3,66.67,2,0,2,100,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,16,Ponseele ,-,S,1,0,1,0,-,50,0,0,0,0,-,1,0,0,1,100,0,0,1,1,0,0,0,0,0,-,0,0,1,0,0,0,12,12,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,20,Van de Velde ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,1,2,3,-33.33,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,23,Perin ,-,OH,15,10,1,4,-,2.27,10,4,4,18,33.33,1,4,2,7,-42.86,4,6,9,19,-10.53,5,2,13,20,15,9,4,13,38.46,0,1,0,1,-100
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,26,Dufraing ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,2,7,12,8.33,9,3,12,50,0,0,7,7,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,28,Cardillo ,-,MB,0,0,0,0,-,-50,0,0,0,0,-,0,0,0,0,-,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,ALL,29,Lips ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,1,Cox ,C,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,2,Reggers ,-,O,5,4,0,1,-,25,4,0,3,7,57.14,0,0,0,0,-,1,2,2,5,-20,0,0,0,0,-,2,1,3,33.33,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,6,Plaskie ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,8,Fransen ,-,OH,2,1,1,0,-,11.11,1,1,0,2,0,1,0,3,4,25,0,0,3,3,0,0,0,1,1,0,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,9,D'heer ,-,MB,1,1,0,0,-,-16.67,1,0,1,2,50,0,1,0,1,-100,0,1,2,3,-33.33,0,0,1,1,0,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,11,V. Hoyweghen ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,6,6,0,0,0,0,0,-,1,3,4,-50,7,0,16,23,30.43
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,12,Rotty ,-,OH,7,6,1,0,-,35.71,6,0,4,10,60,1,0,0,1,100,0,2,1,3,-66.67,2,0,3,5,40,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,13,Verwimp K. ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,16,Ponseele ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,20,Van de Velde ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,23,Perin ,-,OH,3,3,0,0,-,-9.09,3,2,0,5,20,0,1,1,2,-50,0,1,3,4,-25,2,0,3,5,40,1,2,3,-33.33,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,26,Dufraing ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,2,4,50,2,0,2,100,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,28,Cardillo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,1,29,Lips ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,1,Cox ,C,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,2,Reggers ,-,O,3,3,0,0,-,-18.18,3,3,0,6,0,0,1,0,1,-100,0,1,3,4,-25,0,0,1,1,0,1,0,1,100,0,0,2,2,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,6,Plaskie ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,8,Fransen ,-,OH,2,1,1,0,-,28.57,1,0,0,1,100,1,0,0,1,100,0,0,5,5,0,0,0,0,0,-,0,1,3,-33.33,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,9,D'heer ,-,MB,0,0,0,0,-,-33.33,0,1,0,1,-100,0,1,0,1,-100,0,0,4,4,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,11,V. Hoyweghen ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,3,3,0,0,0,0,0,-,0,1,1,-100,2,0,14,16,12.5
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,12,Rotty ,-,OH,5,5,0,0,-,18.18,5,0,2,7,71.43,0,2,0,2,-100,0,1,1,2,-50,1,0,5,6,16.67,2,0,2,100,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,13,Verwimp K. ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,16,Ponseele ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,20,Van de Velde ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,23,Perin ,-,OH,5,3,0,2,-,27.27,3,1,0,4,50,0,0,0,0,-,2,1,4,7,14.29,2,0,3,5,40,2,0,2,100,0,1,0,1,-100
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,26,Dufraing ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,2,0,2,100,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,28,Cardillo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,2,29,Lips ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,1,Cox ,C,O,2,2,0,0,-,50,2,0,1,3,66.67,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,2,Reggers ,-,O,2,2,0,0,-,-20,2,2,3,7,0,0,1,4,5,-20,0,2,1,3,-66.67,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,6,Plaskie ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,8,Fransen ,-,OH,0,0,0,0,-,0,0,0,1,1,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,9,D'heer ,-,MB,2,2,0,0,-,20,2,0,0,2,100,0,0,0,0,-,0,1,2,3,-33.33,1,0,0,1,100,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,11,V. Hoyweghen ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,3,3,0,0,0,0,0,-,0,2,2,-100,5,0,16,21,23.81
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,12,Rotty ,-,OH,5,5,0,0,-,30.77,5,1,3,9,44.44,0,0,0,0,-,0,0,4,4,0,2,0,8,10,20,2,0,2,100,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,13,Verwimp K. ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,16,Ponseele ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,1,0,0,0,3,3,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,20,Van de Velde ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,23,Perin ,-,OH,4,2,1,1,-,0,2,0,3,5,40,1,2,0,3,-33.33,1,2,1,4,-25,0,1,2,3,-33.33,4,2,6,33.33,0,0,0,0,-
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,26,Dufraing ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,4,5,20,2,2,4,0,0,0,2,2,0
2024,Men,2,2024/7/4,Quarter_Finals,Final_Round,Linyi,China,Belgium,Croatia,3,2,25,25,22,15,15,20,18,25,25,13,3,28,Cardillo ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
